_id,url,time,fixtime,language,repositoryname,repositoryurl,star,commitnum,tag,day_of_fix
1032,https://github.com/osquery/osquery/pull/5911,2019/10/21,2019/10/21,cpp,osquery,,,,exception,0
1033,https://github.com/osquery/osquery/pull/4305,2018/4/20,2018/4/21,cpp,osquery,,,,temporary memory leak,1
1034,https://github.com/osquery/osquery/pull/3843,2017/10/17,2017/10/17,cpp,osquery,,,,temporary memory leak,0
1035,https://github.com/osquery/osquery/pull/3553,2017/6/26,2017/8/11,cpp,osquery,,,,unclosed file/connection,46
1036,https://github.com/osquery/osquery/pull/3552,2017/8/11,2017/8/11,cpp,osquery,,,,unclosed file/connection,0
1037,https://github.com/osquery/osquery/pull/3531,2017/8/2,2017/8/5,cpp,osquery,,,,wrong deallocator call,3
1038,https://github.com/osquery/osquery/pull/2825,2016/12/2,2016/12/3,cpp,osquery,,,,incorrect placed,1
1039,https://github.com/osquery/osquery/pull/2562,2016/9/28,2016/9/30,cpp,osquery,,,,temporary memory leak,2
1075,https://github.com/glfw/glfw/pull/874,2016/10/2,2016/10/11,c,glfw,,,,wrong deallocator call,9
1076,https://github.com/glfw/glfw/pull/874,2016/10/2,2016/10/11,c,glfw,,,,data member leak,9
1077,https://github.com/bulletphysics/bullet3/pull/4252,2022/4/26,2022/4/26,c,bullet3,,,,incorrect placed,0
1078,https://github.com/bulletphysics/bullet3/pull/3353,2021/4/23,2021/4/23,cpp,bullet3,,,,incorrect placed,0
1079,https://github.com/bulletphysics/bullet3/pull/2987,2020/8/14,2020/8/14,cpp,bullet3,,,,temporary memory leak,0
1080,https://github.com/bulletphysics/bullet3/pull/2397,2019/9/4,2019/9/4,cpp,bullet3,,,,temporary memory leak,0
1081,https://github.com/bulletphysics/bullet3/pull/1915,2018/10/3,2018/10/3,cpp,bullet3,,,,data member leak,0
1082,https://github.com/bulletphysics/bullet3/pull/1804,2018/7/23,2018/7/27,cpp,bullet3,,,,temporary memory leak,4
1083,https://github.com/bulletphysics/bullet3/pull/1664,2018/5/3,2018/5/3,cpp,bullet3,,,,data member leak,0
1084,https://github.com/bulletphysics/bullet3/pull/1650,2018/4/25,2018/5/1,cpp,bullet3,,,,data member leak,6
1085,https://github.com/bulletphysics/bullet3/pull/1221,2017/6/29,2017/8/25,cpp,bullet3,,,,data member leak,57
1086,https://github.com/bulletphysics/bullet3/pull/852,2016/11/5,2016/11/6,cpp,bullet3,,,,temporary memory leak,1
1087,https://github.com/bulletphysics/bullet3/pull/594,2016/4/12,2016/4/12,cpp,bullet3,,,,temporary memory leak,0
1088,https://github.com/bulletphysics/bullet3/pull/594,2016/4/12,2016/4/12,cpp,bullet3,,,,data member leak,0
1089,https://github.com/bulletphysics/bullet3/pull/522,2015/11/9,2015/11/10,cpp,bullet3,,,,data member leak,1
1090,https://github.com/openresty/lua-nginx-module/pull/2270,2023/12/19,2023/12/20,c,lua-nginx-module,,,,temporary memory leak,1
1092,https://github.com/openresty/lua-nginx-module/pull/1935,2021/10/13,2021/10/16,c,lua-nginx-module,,,,early return,3
1093,https://github.com/openresty/lua-nginx-module/pull/1835,2020/12/3,2020/12/14,c,lua-nginx-module,,,,incorrect placed,11
1094,https://github.com/raspberrypi/linux/pull/3946,2020/11/5,2020/11/6,c,linux,,,,wrong deallocator call,1
1095,https://github.com/raspberrypi/linux/pull/3012,2019/6/13,2019/6/26,c,linux,,,,data member leak,13
1096,https://github.com/raspberrypi/linux/pull/2960,2019/5/10,2019/5/10,c,linux,,,,data member leak,0
1098,https://github.com/raspberrypi/linux/pull/1677,2016/10/11,2016/10/11,c,linux,,,,wrong deallocator call,0
1099,https://github.com/raspberrypi/linux/pull/1072,2015/7/17,2015/7/18,c,linux,,,,data member leak,1
1100,https://github.com/apache/thrift/pull/1565,2018/6/24,2018/6/27,cpp,thrift,,,,exception,3
1101,https://github.com/apache/thrift/pull/1773,2019/4/3,2019/7/2,c,thrift,,,,pointer overwrite,90
1102,https://github.com/apache/thrift/pull/2077,2020/3/29,2020/4/17,c,thrift,,,,temporary memory leak,19
1103,https://github.com/apache/thrift/pull/2482,2021/12/1,2021/12/7,cpp,thrift,,,,temporary memory leak,6
1104,https://github.com/openzfs/zfs/pull/15516,2023/11/12,2023/11/15,c,zfs,,,,early return,3
1105,https://github.com/openzfs/zfs/pull/15508,2023/11/9,2023/11/18,c,zfs,,,,exception,9
1107,https://github.com/openzfs/zfs/pull/14987,2023/6/17,2023/6/18,c,zfs,,,,skipped by goto,1
1108,https://github.com/openzfs/zfs/pull/14824,2023/5/5,2023/5/5,c,zfs,,,,temporary memory leak,0
1109,https://github.com/openzfs/zfs/pull/14583,2023/3/7,2023/3/7,c,zfs,,,,early return,0
1110,https://github.com/openzfs/zfs/pull/14045,2022/10/17,2022/10/20,c,zfs,,,,exception,3
1111,https://github.com/openzfs/zfs/pull/13975,2022/9/30,2022/10/4,c,zfs,,,,wrong deallocator call,4
1112,https://github.com/openzfs/zfs/pull/13973,2022/9/30,2022/10/19,c,zfs,,,,exception,19
1113,https://github.com/openzfs/zfs/pull/13955,2022/9/26,2022/9/27,c,zfs,,,,early return,1
1114,https://github.com/openzfs/zfs/pull/13863,2022/9/10,2022/9/14,c,zfs,,,,temporary memory leak,4
1115,https://github.com/openzfs/zfs/pull/13629,2022/7/6,2022/7/8,c,zfs,,,,early return,2
1116,https://github.com/openzfs/zfs/pull/12118,2021/5/25,2021/7/20,c,zfs,,,,data member leak,56
1117,https://github.com/openzfs/zfs/pull/11767,2021/3/18,2021/3/18,c,zfs,,,,data member leak,0
1118,https://github.com/openzfs/zfs/pull/11324,2020/12/11,2020/12/13,c,zfs,,,,incorrect placed,2
1119,https://github.com/openzfs/zfs/pull/10366,2020/5/25,2020/5/27,c,zfs,,,,early return,2
1120,https://github.com/openzfs/zfs/pull/10252,2020/4/25,2020/4/29,c,zfs,,,,wrong deallocator call,4
1121,https://github.com/openzfs/zfs/pull/8911,2019/6/16,2019/6/20,c,zfs,,,,temporary memory leak,4
1122,https://github.com/openzfs/zfs/pull/8490,2019/3/9,2019/3/15,c,zfs,,,,exception,6
1124,https://github.com/openzfs/zfs/pull/8266,2019/1/12,2019/1/19,c,zfs,,,,incorrect placed,7
1125,https://github.com/openzfs/zfs/pull/7957,2018/9/26,2018/9/27,c,zfs,,,,incorrect placed,1
1126,https://github.com/openzfs/zfs/pull/7791,2018/8/15,2018/8/16,c,zfs,,,,early return,1
1128,https://github.com/openzfs/zfs/pull/6177,2017/5/27,2017/6/1,c,zfs,,,,skipped by goto,5
1129,https://github.com/openzfs/zfs/pull/6140,2017/5/19,2017/5/19,c,zfs,,,,incorrect placed,0
1130,https://github.com/openzfs/zfs/pull/5320,2016/10/22,2016/11/3,c,zfs,,,,parameter object leak,12
1131,https://github.com/openzfs/zfs/pull/5320,2016/10/22,2016/11/3,c,zfs,,,,early return,12
1132,https://github.com/openzfs/zfs/pull/5262,2016/10/11,2016/10/12,c,zfs,,,,early return,1
1134,https://github.com/openzfs/zfs/pull/5152,2016/9/23,2016/9/24,c,zfs,,,,data member leak,1
1135,https://github.com/assimp/assimp/pull/5721,2021/12/8,2024/8/29,cpp,assimp,,,,parameter object leak,995
1136,https://github.com/assimp/assimp/pull/5645,2021/10/21,2024/6/30,cpp,assimp,,,,temporary memory leak,983
1137,https://github.com/assimp/assimp/pull/5134,2023/6/4,2023/6/14,cpp,assimp,,,,temporary memory leak,10
1138,https://github.com/assimp/assimp/pull/4629,2022/7/8,2022/7/8,cpp,assimp,,,,data member leak,0
1139,https://github.com/assimp/assimp/pull/3579,2021/1/12,2021/1/20,cpp,assimp,,,,early return,8
1140,https://github.com/assimp/assimp/pull/3505,2020/11/19,2020/12/4,cpp,assimp,,,,pointer overwrite,15
1141,https://github.com/assimp/assimp/pull/3202,2020/5/4,2020/5/5,cpp,assimp,,,,pointer overwrite,1
1142,https://github.com/assimp/assimp/pull/3021,2020/2/20,2020/2/20,cpp,assimp,,,,pointer overwrite,0
1143,https://github.com/assimp/assimp/pull/2940,2020/1/21,2020/1/22,cpp,assimp,,,,incorrect placed,1
1144,https://github.com/assimp/assimp/pull/2928,2020/1/20,2020/1/24,cpp,assimp,,,,data member leak,4
1145,https://github.com/assimp/assimp/pull/2927,2020/1/19,2020/1/19,cpp,assimp,,,,exception,0
1146,https://github.com/assimp/assimp/pull/2667,2019/9/19,2019/9/25,cpp,assimp,,,,pointer overwrite,6
1147,https://github.com/assimp/assimp/pull/1939,2018/5/2,2018/5/2,cpp,assimp,,,,temporary memory leak,0
1148,https://github.com/assimp/assimp/pull/1180,2017/2/14,2017/2/14,cpp,assimp,,,,data member leak,0
1149,https://github.com/assimp/assimp/pull/813,2016/3/4,2016/3/4,cpp,assimp,,,,parameter object leak,0
1150,https://github.com/SFML/SFML/pull/509,2013/12/16,2014/2/16,cpp,SFML,,,,exception,62
1151,https://github.com/RT-Thread/rt-thread/pull/9456,2024/9/19,2024/9/20,c,rt-thread,,,,incorrect placed,1
1152,https://github.com/RT-Thread/rt-thread/pull/7832,2023/7/20,2023/7/20,cpp,rt-thread,,,,data member leak,0
1153,https://github.com/RT-Thread/rt-thread/pull/6141,2022/7/5,2022/7/7,c,rt-thread,,,,incorrect placed,2
1154,https://github.com/RT-Thread/rt-thread/pull/4006,2020/11/2,2020/11/3,c,rt-thread,,,,incorrect placed,1
1155,https://github.com/RT-Thread/rt-thread/pull/3124,2019/10/9,2019/10/11,c,rt-thread,,,,exception,2
1156,https://github.com/RT-Thread/rt-thread/pull/1771,2018/9/4,2018/9/4,c,rt-thread,,,,wrong deallocator call,0
1157,https://github.com/RT-Thread/rt-thread/pull/1179,2018/1/17,2018/1/18,c,rt-thread,,,,pointer overwrite,1
1158,https://github.com/RT-Thread/rt-thread/pull/975,2017/11/9,2017/11/9,c,rt-thread,,,,wrong deallocator call,0
1159,https://github.com/PointCloudLibrary/pcl/pull/5832,2023/10/3,2023/10/6,cpp,pcl,,,,incorrect placed,3
1160,https://github.com/PointCloudLibrary/pcl/pull/3787,2020/3/24,2020/3/24,c,pcl,,,,data member leak,0
1161,https://github.com/PointCloudLibrary/pcl/pull/3587,2020/1/30,2020/3/24,c,pcl,,,,temporary memory leak,54
1162,https://github.com/PointCloudLibrary/pcl/pull/3553,2020/1/15,2020/1/15,cpp,pcl,,,,temporary memory leak,0
1163,https://github.com/PointCloudLibrary/pcl/pull/3549,2020/1/14,2020/1/16,cpp,pcl,,,,temporary memory leak,2
1165,https://github.com/PointCloudLibrary/pcl/pull/2572,2017/2/7,2017/2/9,cpp,pcl,,,,temporary memory leak,2
1166,https://github.com/PointCloudLibrary/pcl/pull/1424,2015/11/14,2015/11/14,cpp,pcl,,,,temporary memory leak,0
1167,https://github.com/PointCloudLibrary/pcl/pull/1184,2015/3/24,2015/3/25,cpp,pcl,,,,temporary memory leak,1
1169,https://github.com/zephyrproject-rtos/zephyr/pull/76146,2024/7/22,2024/7/27,c,zephyr,,,,early return,5
1170,https://github.com/zephyrproject-rtos/zephyr/pull/75473,2023/9/25,2024/7/9,c,zephyr,,,,early return,288
1172,https://github.com/zephyrproject-rtos/zephyr/pull/75370,2024/7/2,2024/7/11,c,zephyr,,,,temporary memory leak,9
1173,https://github.com/zephyrproject-rtos/zephyr/pull/68832,2024/2/10,2024/2/14,c,zephyr,,,,early return,4
1175,https://github.com/zephyrproject-rtos/zephyr/pull/61257,2023/7/22,2023/8/9,c,zephyr,,,,early return,18
1177,https://github.com/zephyrproject-rtos/zephyr/pull/54004,2023/1/23,2023/1/24,c,zephyr,,,,early return,1
1178,https://github.com/zephyrproject-rtos/zephyr/pull/52051,2022/11/8,2022/11/9,c,zephyr,,,,early return,1
1179,https://github.com/zephyrproject-rtos/zephyr/pull/51257,2022/10/13,2022/10/13,c,zephyr,,,,parameter object leak,0
1180,https://github.com/zephyrproject-rtos/zephyr/pull/50212,2022/9/14,2022/9/14,c,zephyr,,,,early return,0
1182,https://github.com/zephyrproject-rtos/zephyr/pull/49190,2022/8/17,2022/9/20,c,zephyr,,,,global memory leak,34
1183,https://github.com/zephyrproject-rtos/zephyr/pull/34475,2021/4/21,2021/4/24,c,zephyr,,,,incorrect placed,3
1184,https://github.com/zephyrproject-rtos/zephyr/pull/28279,2020/9/4,2020/9/13,c,zephyr,,,,exception,9
1185,https://github.com/zephyrproject-rtos/zephyr/pull/27222,2020/7/29,2020/7/29,c,zephyr,,,,temporary memory leak,0
1186,https://github.com/zephyrproject-rtos/zephyr/pull/17489,2019/7/12,2019/7/13,c,zephyr,,,,early return,1
1187,https://github.com/zephyrproject-rtos/zephyr/pull/9107,2018/7/25,2018/7/26,c,zephyr,,,,parameter object leak,1
1188,https://github.com/zephyrproject-rtos/zephyr/pull/4383,2017/10/18,2017/10/18,c,zephyr,,,,temporary memory leak,0
1189,https://github.com/zephyrproject-rtos/zephyr/pull/1480,2017/9/13,2017/9/13,c,zephyr,,,,incorrect placed,0
